MAE  143A,994551,LE,B00,TuTh,6:30p-7:50p,CENTR,113,Bahadori, Mohammad Yousef          
MAE  143B,994552,LE,A00,TuTh,2:00p-3:20p,PCYNH,122,de Oliveira, Mauricio              
MAE  145,994553,LE,A00,MWF,9:00a-9:50a,CENTR,212,Martinez, Sonia                    
MAE  148,,LE,A00,Tu,6:30p-7:20p,EBU1,B538,de Oliveira, Mauricio              
MAE  148,994555,LA,A01,TuTh,5:30p-6:20p,EBU1,B538,de Oliveira, Mauricio              
MAE  150,994556,LE,A00,M,9:00a-9:50a,MANDE,B-150,Friend, James Robert               
MAE  154,,LE,A00,WF,12:00p-1:50p,EBU2,305,Delson, Nathan Joseph              
MAE  154,994558,LA,A01,M,12:00p-12:50p,EBU2,239,Delson, Nathan Joseph              
MAE  154,994559,LA,A02,M,1:00p-1:50p,EBU2,239,Delson, Nathan Joseph              
MAE  155A,,LE,A00,MWF,3:00p-3:50p,WLH,2113,Anderson, Mark Ronald              
MAE  155A,,LE,B00,TuTh,2:00p-3:20p,PCYNH,120,Hwang, John T                      
MAE  156A,,LE,A00,TuTh,3:30p-4:50p,CENTR,113,Delson, Nathan Joseph              
MAE  156A,994565,LA,A01,M,12:30p-3:20p,EBU2,311,Delson, Nathan Joseph              
MAE  156A,994566,LA,A02,Tu,8:00a-10:50a,EBU2,311,Delson, Nathan Joseph              
MAE  156A,994567,LA,A03,Tu,12:30p-3:20p,EBU2,311,Delson, Nathan Joseph              
MAE  156A,994568,LA,A04,W,8:00a-10:50a,EBU2,311,Delson, Nathan Joseph              
MAE  156A,994569,LA,A05,W,12:30p-3:20p,EBU2,311,Delson, Nathan Joseph              
MAE  156A,994570,LA,A06,Th,8:00a-10:50a,EBU2,311,Delson, Nathan Joseph              
MAE  156A,994571,LA,A07,Th,12:30p-3:20p,EBU2,311,Delson, Nathan Joseph              
MAE  156A,994572,LA,A08,F,8:00a-10:50a,EBU2,311,Delson, Nathan Joseph              
MAE  156A,994573,LA,A09,F,12:30p-3:20p,EBU2,311,Delson, Nathan Joseph              
MAE  156A,,LE,B00,TuTh,3:30p-4:50p,EBU2,305,Tustaniwskyj, Jerry I              
MAE  156A,994575,LA,B01,M,12:30p-3:20p,TBA,TBA,Tustaniwskyj, Jerry I              
MAE  156A,994576,LA,B02,Tu,8:00a-10:50a,TBA,TBA,Tustaniwskyj, Jerry I              
MAE  156A,994577,LA,B03,Tu,12:30p-3:20p,TBA,TBA,Tustaniwskyj, Jerry I              
MAE  156A,994578,LA,B04,W,8:00a-10:50a,TBA,TBA,Tustaniwskyj, Jerry I              
MAE  156A,994579,LA,B05,W,12:30p-3:20p,TBA,TBA,Tustaniwskyj, Jerry I              
MAE  156A,994580,LA,B06,Th,8:00a-10:50a,TBA,TBA,Tustaniwskyj, Jerry I              
MAE  156A,994581,LA,B07,Th,12:30p-3:20p,TBA,TBA,Tustaniwskyj, Jerry I              
MAE  156A,994582,LA,B08,F,8:00a-10:50a,TBA,TBA,Tustaniwskyj, Jerry I              
MAE  156A,994583,LA,B09,F,12:30p-3:20p,TBA,TBA,Tustaniwskyj, Jerry I              
MAE  156B,,LE,A00,TuTh,5:00p-6:20p,EBU2,584,Tustaniwskyj, Jerry I              
MAE  156B,,LE,B00,TuTh,9:30a-10:50a,EBU2,305,Qi, Huihui                         
MAE  160,994586,LE,A00,M,8:00a-8:50a,CENTR,109,Meyers, Marc                       
MAE  171A,,LE,A00,MWF,5:00p-6:50p,MANDE,B-210,Seshadri, Kalyanasundaram          
MAE  171A,997868,LA,A01,Tu,9:00a-11:50a,EBU2,107,Seshadri, Kalyanasundaram          
MAE  171A,997869,LA,A02,Tu,12:30p-3:20p,EBU2,107,Seshadri, Kalyanasundaram          
MAE  171A,997870,LA,A03,W,9:00a-11:50a,EBU2,107,Seshadri, Kalyanasundaram          
MAE  171A,997871,LA,A04,W,1:00p-3:50p,EBU2,107,Seshadri, Kalyanasundaram          
MAE  171A,997872,LA,A05,Th,9:00a-11:50a,EBU2,107,Seshadri, Kalyanasundaram          
MAE  171A,997873,LA,A06,Th,12:30p-3:20p,EBU2,107,Seshadri, Kalyanasundaram          
MAE  171A,997874,LA,A07,F,9:00a-11:50a,EBU2,107,Seshadri, Kalyanasundaram          
MAE  171A,997875,LA,A08,F,1:00p-3:50p,EBU2,107,Seshadri, Kalyanasundaram          
MAE  175A,,LE,A00,MWF,5:00p-6:50p,CENTR,216,de Callafon, Raymond A             
MAE  175A,994597,LA,A01,Tu,9:00a-11:50a,TBA,TBA,de Callafon, Raymond A             
MAE  175A,994598,LA,A02,Tu,12:30p-3:20p,TBA,TBA,de Callafon, Raymond A             
MAE  175A,994599,LA,A03,W,9:00a-11:50a,TBA,TBA,de Callafon, Raymond A             
MAE  175A,994600,LA,A04,W,1:00p-3:50p,TBA,TBA,de Callafon, Raymond A             
MAE  175A,994601,LA,A05,Th,9:00a-11:50a,TBA,TBA,de Callafon, Raymond A             
MAE  175A,994602,LA,A06,Th,12:30p-3:20p,TBA,TBA,de Callafon, Raymond A             
MAE  175A,994603,LA,A07,F,9:00a-11:50a,TBA,TBA,de Callafon, Raymond A             
MAE  175A,994604,LA,A08,F,1:00p-3:50p,TBA,TBA,de Callafon, Raymond A             
MAE  181,994605,LE,A00,TuTh,12:30p-1:50p,TBA,TBA,Bahadori, Mohammad Yousef          
MAE  190,994606,LE,A00,TuTh,11:00a-12:20p,WLH,2207,Ghazinejad, Maziar                 
MAE  198,6890,TU,B00,W,1:00p-1:50p,EBU2,105,Delson, Nathan Joseph              
MATH 2,,LE,A00,MW,10:00a-11:20a,APM,B412,Harel, Guershon                    
MATH 2,993948,DI,A01,Tu,8:00a-8:50a,APM,2301,Harel, Guershon                    
MATH 2,,TU,A50,F,10:00a-11:20a,APM,B412,Harel, Guershon                    
MATH 3C,,LE,A00,MWF,10:00a-10:50a,PCYNH,106,Hammock, Frances H                 
MATH 3C,998083,DI,A01,Tu,5:00p-5:50p,SEQUO,147,Hammock, Frances H                 
MATH 3C,998084,DI,A02,Tu,6:00p-6:50p,SEQUO,147,Hammock, Frances H                 
MATH 3C,998085,DI,A03,Tu,7:00p-7:50p,SEQUO,147,Hammock, Frances H                 
MATH 3C,998086,DI,A04,Tu,8:00p-8:50p,SEQUO,147,Hammock, Frances H                 
MATH 3C,998087,DI,A05,Tu,7:00p-7:50p,MANDE,B-104,Hammock, Frances H                 
MATH 3C,998088,DI,A06,Tu,8:00p-8:50p,MANDE,B-104,Hammock, Frances H                 
MATH 4C,,LE,A00,MWF,2:00p-2:50p,PETER,103,,
MATH 4C,993958,DI,A01,Tu,5:00p-5:50p,MANDE,B-104,,
MATH 4C,993959,DI,A02,Tu,6:00p-6:50p,MANDE,B-104,,
MATH 10A,,LE,A00,MWF,8:00a-8:50a,CENTR,101,Perkins, Rudolph Bronson           
MATH 10A,993961,DI,A01,Th,8:00a-8:50a,WLH,2115,Perkins, Rudolph Bronson           
MATH 10A,993962,DI,A02,Th,9:00a-9:50a,WLH,2115,Perkins, Rudolph Bronson           
MATH 10A,993963,DI,A03,Th,10:00a-10:50a,WLH,2115,Perkins, Rudolph Bronson           
MATH 10A,993964,DI,A04,Th,11:00a-11:50a,WLH,2115,Perkins, Rudolph Bronson           
MATH 10A,993965,DI,A05,Th,12:00p-12:50p,WLH,2115,Perkins, Rudolph Bronson           
MATH 10A,993966,DI,A06,Th,1:00p-1:50p,WLH,2115,Perkins, Rudolph Bronson           
MATH 10A,993967,DI,A07,Th,2:00p-2:50p,WLH,2115,Perkins, Rudolph Bronson           
MATH 10A,993968,DI,A08,Th,3:00p-3:50p,WLH,2115,Perkins, Rudolph Bronson           
MATH 10A,,LE,B00,MWF,4:00p-4:50p,PETER,110,Ferrara, Joseph William            
MATH 10A,998090,DI,B01,Th,5:00p-5:50p,SEQUO,147,Ferrara, Joseph William            
MATH 10A,998091,DI,B02,Th,6:00p-6:50p,SEQUO,147,Ferrara, Joseph William            
MATH 10A,998092,DI,B03,Th,7:00p-7:50p,SEQUO,147,Ferrara, Joseph William            
MATH 10A,998093,DI,B04,Th,8:00p-8:50p,SEQUO,147,Ferrara, Joseph William            
MATH 10A,998094,DI,B05,Th,8:00a-8:50a,APM,6402,Ferrara, Joseph William            
MATH 10A,998095,DI,B06,Th,7:00p-7:50p,MANDE,B-104,Ferrara, Joseph William            
MATH 10A,998096,DI,B07,Th,8:00p-8:50p,MANDE,B-104,Ferrara, Joseph William            
MATH 10A,998097,DI,B08,Th,9:00a-9:50a,APM,6402,Ferrara, Joseph William            
MATH 10B,,LE,A00,MWF,8:00a-8:50a,LEDDN,AUD,Eggers, John Dietrich              
MATH 10B,998099,DI,A01,Tu,6:00p-6:50p,WLH,2114,Eggers, John Dietrich              
MATH 10B,998100,DI,A02,Tu,7:00p-7:50p,WLH,2114,Eggers, John Dietrich              
MATH 10B,998101,DI,A03,Tu,8:00a-8:50a,APM,6402,Eggers, John Dietrich              
MATH 10B,998102,DI,A04,Tu,9:00a-9:50a,APM,6402,Eggers, John Dietrich              
MATH 10B,998103,DI,A05,Tu,7:00p-7:50p,HSS,1128A,Eggers, John Dietrich              
MATH 10B,998104,DI,A06,Tu,8:00p-8:50p,HSS,1128A,Eggers, John Dietrich              
MATH 10B,,LE,B00,MWF,12:00p-12:50p,SOLIS,107,Savvas, Michail                    
MATH 10B,993986,DI,B01,Tu,8:00a-8:50a,WLH,2114,Savvas, Michail                    
MATH 10B,993987,DI,B02,Tu,9:00a-9:50a,WLH,2114,Savvas, Michail                    
MATH 10B,993988,DI,B03,Tu,10:00a-10:50a,WLH,2114,Savvas, Michail                    
MATH 10B,993989,DI,B04,Tu,11:00a-11:50a,WLH,2114,Savvas, Michail                    
MATH 10B,993990,DI,B05,Tu,12:00p-12:50p,WLH,2114,Savvas, Michail                    
MATH 10B,993991,DI,B06,Tu,1:00p-1:50p,WLH,2114,Savvas, Michail                    
MATH 10B,,LE,C00,MWF,2:00p-2:50p,WLH,2005,Wiersma, Matthew T.                
MATH 10B,993993,DI,C01,Tu,8:00a-8:50a,SEQUO,148,Wiersma, Matthew T.                
MATH 10B,993994,DI,C02,Tu,9:00a-9:50a,SEQUO,148,Wiersma, Matthew T.                
MATH 10B,993995,DI,C03,Tu,10:00a-10:50a,SEQUO,148,Wiersma, Matthew T.                
MATH 10B,993996,DI,C04,Tu,11:00a-11:50a,SEQUO,148,Wiersma, Matthew T.                
MATH 10B,993997,DI,C05,Tu,12:00p-12:50p,SEQUO,148,Wiersma, Matthew T.                
MATH 10B,993998,DI,C06,Tu,1:00p-1:50p,SEQUO,148,Wiersma, Matthew T.                
MATH 10C,,LE,A00,MWF,9:00a-9:50a,LEDDN,AUD,Deng, Yanxia                       
MATH 10C,994000,DI,A01,Th,2:00p-2:50p,SEQUO,148,Deng, Yanxia                       
MATH 10C,994001,DI,A02,Th,3:00p-3:50p,SEQUO,148,Deng, Yanxia                       
MATH 10C,994002,DI,A03,Th,4:00p-4:50p,SEQUO,148,Deng, Yanxia                       
MATH 10C,994003,DI,A04,Th,5:00p-5:50p,SEQUO,148,Deng, Yanxia                       
MATH 10C,994004,DI,A05,Th,6:00p-6:50p,SEQUO,148,Deng, Yanxia                       
MATH 10C,994005,DI,A06,Th,7:00p-7:50p,SEQUO,148,Deng, Yanxia                       
MATH 10C,,LE,B00,MWF,4:00p-4:50p,LEDDN,AUD,Jiang, Zonglin                     
MATH 10C,994007,DI,B01,Th,8:00a-8:50a,WLH,2114,Jiang, Zonglin                     
MATH 10C,994008,DI,B02,Th,9:00a-9:50a,WLH,2114,Jiang, Zonglin                     
MATH 10C,994009,DI,B03,Th,10:00a-10:50a,WLH,2114,Jiang, Zonglin                     
MATH 10C,994010,DI,B04,Th,11:00a-11:50a,WLH,2114,Jiang, Zonglin                     
MATH 10C,994011,DI,B05,Th,12:00p-12:50p,WLH,2114,Jiang, Zonglin                     
MATH 10C,994012,DI,B06,Th,1:00p-1:50p,WLH,2114,Jiang, Zonglin                     
MATH 11,,LE,A00,MWF,8:00a-8:50a,SOLIS,107,Hammock, Frances H                 
MATH 11,994014,DI,A01,Tu,8:00a-8:50a,WLH,2115,Hammock, Frances H                 
MATH 11,994015,DI,A02,Tu,9:00a-9:50a,WLH,2115,Hammock, Frances H                 
MATH 11,994016,DI,A03,Tu,10:00a-10:50a,WLH,2115,Hammock, Frances H                 
MATH 11,994017,DI,A04,Tu,11:00a-11:50a,WLH,2115,Hammock, Frances H                 
MATH 11,994018,DI,A05,Tu,12:00p-12:50p,WLH,2115,Hammock, Frances H                 
MATH 11,994019,DI,A06,Tu,1:00p-1:50p,WLH,2115,Hammock, Frances H                 
MATH 11,994020,DI,A07,Tu,2:00p-2:50p,WLH,2115,Hammock, Frances H                 
MATH 11,994021,DI,A08,Tu,3:00p-3:50p,WLH,2115,Hammock, Frances H                 
MATH 11,,LE,B00,MWF,12:00p-12:50p,PCYNH,106,Ciotti, Benjamin                   
MATH 11,994024,DI,B01,Tu,4:00p-4:50p,WLH,2115,Ciotti, Benjamin                   
MATH 11,994025,DI,B02,Tu,5:00p-5:50p,WLH,2115,Ciotti, Benjamin                   
MATH 11,994026,DI,B03,Tu,6:00p-6:50p,WLH,2115,Ciotti, Benjamin                   
MATH 11,994027,DI,B04,Tu,7:00p-7:50p,WLH,2115,Ciotti, Benjamin                   
MATH 11,994028,DI,B05,Tu,5:00p-5:50p,YORK,4050A,Ciotti, Benjamin                   
MATH 11,994029,DI,B06,Tu,6:00p-6:50p,YORK,4050A,Ciotti, Benjamin                   
MATH 15A,,LE,A00,MWF,12:00p-12:50p,CENTR,212,Swanson, Joshua P                  
MATH 15A,994032,DI,A01,Tu,5:00p-5:50p,CENTR,220,Swanson, Joshua P                  
MATH 15A,994033,DI,A02,Tu,6:00p-6:50p,CENTR,220,Swanson, Joshua P                  
MATH 15A,994034,DI,A03,Tu,7:00p-7:50p,CENTR,220,Swanson, Joshua P                  
MATH 15A,994035,DI,A04,Tu,8:00p-8:50p,CENTR,220,Swanson, Joshua P                  
MATH 18,,LE,A00,MWF,10:00a-10:50a,CENTR,115,Eggers, John Dietrich              
MATH 18,994037,DI,A01,Th,8:00a-8:50a,WLH,2208,Eggers, John Dietrich              
MATH 18,994038,DI,A02,Th,9:00a-9:50a,WLH,2208,Eggers, John Dietrich              
MATH 18,994039,DI,A03,Th,10:00a-10:50a,WLH,2208,Eggers, John Dietrich              
MATH 18,994040,DI,A04,Th,11:00a-11:50a,WLH,2208,Eggers, John Dietrich              
MATH 18,994041,DI,A05,Th,12:00p-12:50p,WLH,2208,Eggers, John Dietrich              
MATH 18,994042,DI,A06,Th,1:00p-1:50p,WLH,2208,Eggers, John Dietrich              
MATH 18,,LA,A50,Tu,8:00a-8:50a,APM,B432,Eggers, John Dietrich              
MATH 18,,LA,A51,Tu,9:00a-9:50a,APM,B432,Eggers, John Dietrich              
MATH 18,,LA,A52,Tu,10:00a-10:50a,APM,B432,Eggers, John Dietrich              
MATH 18,,LA,A53,Tu,11:00a-11:50a,APM,B432,Eggers, John Dietrich              
MATH 18,,LA,A54,Tu,12:00p-12:50p,APM,B432,Eggers, John Dietrich              
MATH 18,,LA,A55,Tu,1:00p-1:50p,APM,B432,Eggers, John Dietrich              
MATH 18,,LE,B00,MWF,2:00p-2:50p,LEDDN,AUD,Kitsela, Roman                     
MATH 18,994050,DI,B01,Th,8:00a-8:50a,WLH,2209,Kitsela, Roman                     
MATH 18,994051,DI,B02,Th,9:00a-9:50a,WLH,2209,Kitsela, Roman                     
MATH 18,994052,DI,B03,Th,10:00a-10:50a,WLH,2209,Kitsela, Roman                     
MATH 18,994053,DI,B04,Th,11:00a-11:50a,WLH,2209,Kitsela, Roman                     
MATH 18,994054,DI,B05,Th,12:00p-12:50p,WLH,2209,Kitsela, Roman                     
MATH 18,994055,DI,B06,Th,1:00p-1:50p,WLH,2209,Kitsela, Roman                     
MATH 18,,LA,B50,Tu,8:00a-8:50a,APM,B349,Kitsela, Roman                     
MATH 18,,LA,B51,Tu,9:00a-9:50a,APM,B349,Kitsela, Roman                     
MATH 18,,LA,B52,Tu,10:00a-10:50a,APM,B349,Kitsela, Roman                     
MATH 18,,LA,B53,Tu,11:00a-11:50a,APM,B349,Kitsela, Roman                     
MATH 18,,LA,B54,Tu,12:00p-12:50p,APM,B349,Kitsela, Roman                     
MATH 18,,LA,B55,Tu,1:00p-1:50p,APM,B349,Kitsela, Roman                     
MATH 18,,LE,C00,MWF,3:00p-3:50p,CENTR,101,Anzaldo, Leesa B                   
MATH 18,994063,DI,C01,Th,2:00p-2:50p,WLH,2209,Anzaldo, Leesa B                   
MATH 18,994064,DI,C02,Th,3:00p-3:50p,WLH,2209,Anzaldo, Leesa B                   
MATH 18,994065,DI,C03,Th,4:00p-4:50p,WLH,2209,Anzaldo, Leesa B                   
MATH 18,994066,DI,C04,Th,5:00p-5:50p,WLH,2209,Anzaldo, Leesa B                   
MATH 18,994067,DI,C05,Th,6:00p-6:50p,WLH,2209,Anzaldo, Leesa B                   
MATH 18,994068,DI,C06,Th,7:00p-7:50p,WLH,2209,Anzaldo, Leesa B                   
MATH 18,994069,DI,C07,Th,8:00p-8:50p,WLH,2209,Anzaldo, Leesa B                   
MATH 18,994070,DI,C08,Th,9:00p-9:50p,WLH,2209,Anzaldo, Leesa B                   
MATH 18,,LA,C50,Tu,2:00p-2:50p,APM,B432,Anzaldo, Leesa B                   
MATH 18,,LA,C51,Tu,3:00p-3:50p,APM,B432,Anzaldo, Leesa B                   
MATH 18,,LA,C52,Tu,4:00p-4:50p,APM,B432,Anzaldo, Leesa B                   
MATH 18,,LA,C53,Tu,5:00p-5:50p,APM,B432,Anzaldo, Leesa B                   
MATH 18,,LA,C54,Tu,6:00p-6:50p,APM,B432,Anzaldo, Leesa B                   
MATH 18,,LA,C55,Tu,7:00p-7:50p,APM,B432,Anzaldo, Leesa B                   
MATH 18,,LA,C56,Tu,8:00p-8:50p,APM,B432,Anzaldo, Leesa B                   
MATH 18,,LA,C57,Tu,9:00p-9:50p,APM,B432,Anzaldo, Leesa B                   
MATH 18,,LE,D00,MWF,5:00p-5:50p,WLH,2005,Licht, Martin W                    
MATH 18,994080,DI,D01,Th,2:00p-2:50p,WLH,2114,Licht, Martin W                    
MATH 18,994081,DI,D02,Th,3:00p-3:50p,WLH,2114,Licht, Martin W                    
MATH 18,994082,DI,D03,Th,4:00p-4:50p,WLH,2114,Licht, Martin W                    
MATH 18,994083,DI,D04,Th,5:00p-5:50p,WLH,2114,Licht, Martin W                    
MATH 18,994084,DI,D05,Th,6:00p-6:50p,WLH,2114,Licht, Martin W                    
MATH 18,994085,DI,D06,Th,7:00p-7:50p,WLH,2114,Licht, Martin W                    
MATH 18,,LA,D50,Tu,4:00p-4:50p,APM,B349,Licht, Martin W                    
MATH 18,,LA,D51,Tu,5:00p-5:50p,APM,B349,Licht, Martin W                    
MATH 18,,LA,D52,Tu,6:00p-6:50p,APM,B349,Licht, Martin W                    
MATH 18,,LA,D53,Tu,7:00p-7:50p,APM,B349,Licht, Martin W                    
MATH 18,,LA,D54,Tu,8:00p-8:50p,APM,B349,Licht, Martin W                    
MATH 18,,LA,D55,Tu,9:00p-9:50p,APM,B349,Licht, Martin W                    
MATH 18,,LE,E00,MWF,8:00a-8:50a,PCYNH,106,Deng, Yanxia                       
MATH 18,994093,DI,E01,Th,2:00p-2:50p,WLH,2208,Deng, Yanxia                       
MATH 18,994094,DI,E02,Th,3:00p-3:50p,WLH,2208,Deng, Yanxia                       
MATH 18,994095,DI,E03,Th,4:00p-4:50p,WLH,2208,Deng, Yanxia                       
MATH 18,994096,DI,E04,Th,5:00p-5:50p,WLH,2208,Deng, Yanxia                       
MATH 18,994097,DI,E05,Th,6:00p-6:50p,WLH,2208,Deng, Yanxia                       
MATH 18,994098,DI,E06,Th,7:00p-7:50p,WLH,2208,Deng, Yanxia                       
MATH 18,,LA,E50,Tu,2:00p-2:50p,APM,B349,Deng, Yanxia                       
MATH 18,,LA,E51,Tu,3:00p-3:50p,APM,B349,Deng, Yanxia                       
MATH 18,,LA,E52,Tu,4:00p-4:50p,APM,B325,Deng, Yanxia                       
MATH 18,,LA,E53,Tu,5:00p-5:50p,APM,B325,Deng, Yanxia                       
MATH 18,,LA,E54,Tu,6:00p-6:50p,APM,B325,Deng, Yanxia                       
MATH 18,,LA,E55,Tu,7:00p-7:50p,APM,B325,Deng, Yanxia                       
MATH 20A,,LE,A00,MWF,9:00a-9:50a,CENTR,105,Bach, Quang Tran                   
MATH 20A,994106,DI,A01,Tu,3:00p-3:50p,APM,2301,Bach, Quang Tran                   
MATH 20A,994107,DI,A02,Tu,4:00p-4:50p,APM,2301,Bach, Quang Tran                   
MATH 20A,994108,DI,A03,Tu,5:00p-5:50p,APM,2301,Bach, Quang Tran                   
MATH 20A,994109,DI,A04,Tu,6:00p-6:50p,APM,2301,Bach, Quang Tran                   
MATH 20A,,LE,B00,MWF,11:00a-11:50a,CENTR,105,Quarfoot, David James              
MATH 20A,994111,DI,B01,Tu,4:00p-4:50p,HSS,2154,Quarfoot, David James              
MATH 20A,994112,DI,B02,Tu,5:00p-5:50p,HSS,2154,Quarfoot, David James              
MATH 20A,994113,DI,B03,Tu,6:00p-6:50p,HSS,2154,Quarfoot, David James              
MATH 20A,994114,DI,B04,Tu,7:00p-7:50p,HSS,2154,Quarfoot, David James              
MATH 20B,,LE,A00,MWF,8:00a-8:50a,PETER,110,Stevens, Laura Jeanne              
MATH 20B,994118,DI,A01,Tu,2:00p-2:50p,SEQUO,148,Stevens, Laura Jeanne              
MATH 20B,994119,DI,A02,Tu,3:00p-3:50p,SEQUO,148,Stevens, Laura Jeanne              
MATH 20B,994120,DI,A03,Tu,4:00p-4:50p,SEQUO,148,Stevens, Laura Jeanne              
MATH 20B,994121,DI,A04,Tu,5:00p-5:50p,SEQUO,148,Stevens, Laura Jeanne              
MATH 20B,994122,DI,A05,Tu,6:00p-6:50p,SEQUO,148,Stevens, Laura Jeanne              
MATH 20B,994123,DI,A06,Tu,7:00p-7:50p,SEQUO,148,Stevens, Laura Jeanne              
MATH 20B,994124,DI,A07,Tu,7:00p-7:50p,SOLIS,111,Stevens, Laura Jeanne              
MATH 20B,994125,DI,A08,Tu,8:00p-8:50p,SOLIS,111,Stevens, Laura Jeanne              
MATH 20B,,LE,B00,MWF,12:00p-12:50p,CENTR,101,Moosmueller, Caroline              
MATH 20B,998113,DI,B01,Tu,7:00p-7:50p,PCYNH,120,Moosmueller, Caroline              
MATH 20B,998114,DI,B02,Tu,8:00p-8:50p,PCYNH,120,Moosmueller, Caroline              
MATH 20B,998115,DI,B03,Tu,11:00a-11:50a,WLH,2110,Moosmueller, Caroline              
MATH 20B,998116,DI,B04,Tu,7:00p-7:50p,PCYNH,121,Moosmueller, Caroline              
MATH 20B,998117,DI,B05,Tu,8:00p-8:50p,PCYNH,121,Moosmueller, Caroline              
MATH 20B,998118,DI,B06,Tu,12:00p-12:50p,WLH,2110,Moosmueller, Caroline              
MATH 20B,998119,DI,B07,Tu,7:00p-7:50p,CENTR,222,Moosmueller, Caroline              
MATH 20B,998120,DI,B08,Tu,8:00p-8:50p,CENTR,222,Moosmueller, Caroline              
MATH 20B,,LE,C00,MWF,10:00a-10:50a,PCYNH,109,Anzaldo, Leesa B                   
MATH 20B,994137,DI,C01,Tu,4:00p-4:50p,TM102,1,Anzaldo, Leesa B                   
MATH 20B,994138,DI,C02,Tu,5:00p-5:50p,TM102,1,Anzaldo, Leesa B                   
MATH 20B,994139,DI,C03,Tu,6:00p-6:50p,TM102,1,Anzaldo, Leesa B                   
MATH 20B,994140,DI,C04,Tu,7:00p-7:50p,TM102,1,Anzaldo, Leesa B                   
MATH 20B,994141,DI,C05,Tu,7:00p-7:50p,SOLIS,110,Anzaldo, Leesa B                   
MATH 20B,994142,DI,C06,Tu,8:00p-8:50p,SOLIS,110,Anzaldo, Leesa B                   
MATH 20B,,LE,D00,MWF,2:00p-2:50p,CENTR,119,Zhang, Yuming                      
MATH 20B,994144,DI,D01,Tu,4:00p-4:50p,WLH,2113,Zhang, Yuming                      
MATH 20B,994145,DI,D02,Tu,5:00p-5:50p,WLH,2113,Zhang, Yuming                      
MATH 20B,994146,DI,D03,Tu,6:00p-6:50p,WLH,2113,Zhang, Yuming                      
MATH 20B,994147,DI,D04,Tu,7:00p-7:50p,WLH,2113,Zhang, Yuming                      
MATH 20B,994149,DI,D05,Tu,7:00p-7:50p,YORK,4050A,Zhang, Yuming                      
MATH 20B,994150,DI,D06,Tu,8:00p-8:50p,YORK,4050A,Zhang, Yuming                      
MATH 20C,,LE,A00,MWF,9:00a-9:50a,CENTR,115,Perkins, Rudolph Bronson           
MATH 20C,994152,DI,A01,Th,4:00p-4:50p,TM102,1,Perkins, Rudolph Bronson           
MATH 20C,994153,DI,A02,Th,5:00p-5:50p,TM102,1,Perkins, Rudolph Bronson           
MATH 20C,994154,DI,A03,Th,6:00p-6:50p,TM102,1,Perkins, Rudolph Bronson           
MATH 20C,994155,DI,A04,Th,7:00p-7:50p,TM102,1,Perkins, Rudolph Bronson           
MATH 20C,994156,DI,A05,Th,7:00p-7:50p,SOLIS,109,Perkins, Rudolph Bronson           
MATH 20C,994157,DI,A06,Th,8:00p-8:50p,SOLIS,109,Perkins, Rudolph Bronson           
MATH 20C,,LE,B00,MWF,10:00a-10:50a,CENTR,119,,
MATH 20C,994159,DI,B01,Th,4:00p-4:50p,YORK,3000A,,
MATH 20C,994160,DI,B02,Th,5:00p-5:50p,YORK,3000A,,
MATH 20C,994161,DI,B03,Th,6:00p-6:50p,YORK,3000A,,
MATH 20C,994162,DI,B04,Th,7:00p-7:50p,YORK,3000A,,
MATH 20C,994163,DI,B05,Th,7:00p-7:50p,WLH,2112,,
MATH 20C,994164,DI,B06,Th,8:00p-8:50p,WLH,2112,,
MATH 20C,,LE,C00,MWF,2:00p-2:50p,PCYNH,109,Bach, Quang Tran                   
MATH 20C,994168,DI,C03,Th,10:00a-10:50a,SEQUO,148,Bach, Quang Tran                   
MATH 20C,994169,DI,C04,Th,11:00a-11:50a,SEQUO,148,Bach, Quang Tran                   
MATH 20C,994170,DI,C05,Th,12:00p-12:50p,SEQUO,148,Bach, Quang Tran                   
MATH 20C,994171,DI,C06,Th,1:00p-1:50p,SEQUO,148,Bach, Quang Tran                   
MATH 20C,,LE,D00,MWF,12:00p-12:50p,WLH,2005,Manners, Frederick                 
MATH 20C,994173,DI,D01,Th,4:00p-4:50p,HSS,2154,Manners, Frederick                 
MATH 20C,994174,DI,D02,Th,5:00p-5:50p,HSS,2154,Manners, Frederick                 
MATH 20C,994175,DI,D03,Th,6:00p-6:50p,HSS,2154,Manners, Frederick                 
MATH 20C,994176,DI,D04,Th,7:00p-7:50p,HSS,2154,Manners, Frederick                 
MATH 20C,994177,DI,D05,Th,7:00p-7:50p,SOLIS,110,Manners, Frederick                 
MATH 20C,994178,DI,D06,Th,8:00p-8:50p,SOLIS,110,Manners, Frederick                 
MATH 20C,,LE,E00,MWF,3:00p-3:50p,CENTR,119,Kitsela, Roman                     
MATH 20C,994180,DI,E01,Th,4:00p-4:50p,WLH,2115,Kitsela, Roman                     
MATH 20C,994181,DI,E02,Th,5:00p-5:50p,WLH,2115,Kitsela, Roman                     
MATH 20C,994182,DI,E03,Th,6:00p-6:50p,WLH,2115,Kitsela, Roman                     
MATH 20C,994183,DI,E04,Th,7:00p-7:50p,WLH,2115,Kitsela, Roman                     
MATH 20C,994184,DI,E05,Th,7:00p-7:50p,SOLIS,111,Kitsela, Roman                     
MATH 20C,994185,DI,E06,Th,8:00p-8:50p,SOLIS,111,Kitsela, Roman                     
MATH 20D,,LE,A00,MWF,1:00p-1:50p,WLH,2005,,
